source_id,wet_path,room_size,wet_level,rate_hz,depth,room_size_norm,wet_level_norm,rate_hz_norm,depth_norm
Bridge_1-22,..\data\processed\wet\Bridge_1-22_v4.wav,0.4089529444142699,0.1039765920425074,1.2039666920198873,0.2502428981645953,0.4089529444142699,0.1732943200708457,0.156437042671086,0.2502428981645953
Bridge_1-3,..\data\processed\wet\Bridge_1-3_v0.wav,0.5492266647061205,0.4287575536200373,3.4708881952297905,0.2799338969459428,0.5492266647061205,0.7145959227000623,0.6601973767177313,0.2799338969459428
Bridge_1-3,..\data\processed\wet\Bridge_1-3_v1.wav,0.954865280663194,0.4427381500174611,2.994593236301303,0.6117207462343522,0.954865280663194,0.7378969166957685,0.5543540525114007,0.6117207462343522
Bridge_1-3,..\data\processed\wet\Bridge_1-3_v2.wav,0.4196000624277899,0.1486385937006944,2.1018770539306773,0.7578461104643691,0.4196000624277899,0.2477309895011574,0.3559726786512616,0.7578461104643691
Bridge_1-3,..\data\processed\wet\Bridge_1-3_v3.wav,0.0143934886297558,0.0696435843041497,0.7070118890978874,0.0407288023189701,0.0143934886297558,0.1160726405069162,0.0460026420217527,0.0407288023189701
Bridge_1-3,..\data\processed\wet\Bridge_1-3_v4.wav,0.8554605840110072,0.4221947156280142,2.6337822308929635,0.0978341606510014,0.8554605840110072,0.7036578593800237,0.4741738290873252,0.0978341606510014
Bridge_1-4,..\data\processed\wet\Bridge_1-4_v0.wav,0.4916158751168323,0.2840830624683394,1.2794084145950684,0.433851649237973,0.4916158751168323,0.4734717707805657,0.1732018699100151,0.433851649237973
Bridge_1-4,..\data\processed\wet\Bridge_1-4_v1.wav,0.3985047343973734,0.3695100588313298,3.357921428904397,0.0453040097720445,0.3985047343973734,0.6158500980522165,0.6350936508676438,0.0453040097720445
Bridge_1-4,..\data\processed\wet\Bridge_1-4_v2.wav,0.3746126146264712,0.3755159494285418,2.7641131636103946,0.8564898411883223,0.3746126146264712,0.6258599157142364,0.5031362585800877,0.8564898411883223
Bridge_1-4,..\data\processed\wet\Bridge_1-4_v3.wav,0.658693631618945,0.0977606562488578,0.8175593633019342,0.6424192782063156,0.658693631618945,0.1629344270814297,0.0705687474004298,0.6424192782063156
Bridge_1-4,..\data\processed\wet\Bridge_1-4_v4.wav,0.0265113105416218,0.351465348764078,4.731036086412309,0.575474177875879,0.0265113105416218,0.5857755812734633,0.9402302414249576,0.575474177875879
Bridge_1-6,..\data\processed\wet\Bridge_1-6_v0.wav,0.1181648276216562,0.4180422992184904,3.330242810509478,0.877472013527053,0.1181648276216562,0.6967371653641506,0.628942846779884,0.877472013527053
Bridge_1-6,..\data\processed\wet\Bridge_1-6_v1.wav,0.7350710438038858,0.4820885582309091,1.769155576570879,0.1774395437797228,0.7350710438038858,0.8034809303848486,0.2820345725713065,0.1774395437797228
Bridge_1-6,..\data\processed\wet\Bridge_1-6_v2.wav,0.7506147516408583,0.4841008435603584,4.95727313900303,0.4126176769114265,0.7506147516408583,0.806834739267264,0.9905051420006734,0.4126176769114265
Bridge_1-6,..\data\processed\wet\Bridge_1-6_v3.wav,0.3720180857927831,0.4658477764451981,2.03361593113858,0.9307573256035648,0.3720180857927831,0.7764129607419968,0.3408035402530178,0.9307573256035648
Bridge_1-6,..\data\processed\wet\Bridge_1-6_v4.wav,0.8584127518430118,0.257396416425011,3.878919805061738,0.7545428740846823,0.8584127518430118,0.4289940273750183,0.7508710677914974,0.7545428740846823
Bridge_1-7,..\data\processed\wet\Bridge_1-7_v0.wav,0.1031238688359326,0.54153174400774,2.773635676015357,0.8264574661077416,0.1031238688359326,0.9025529066795668,0.5052523724478571,0.8264574661077416
Bridge_1-7,..\data\processed\wet\Bridge_1-7_v1.wav,0.3200496010306117,0.5373139370977202,2.251407554303734,0.0108376514802983,0.3200496010306117,0.8955232284962005,0.3892016787341631,0.0108376514802983
Bridge_1-7,..\data\processed\wet\Bridge_1-7_v2.wav,0.9053819764192635,0.0547720060716801,1.936911369156867,0.9500619670508048,0.9053819764192635,0.0912866767861335,0.3193136375904148,0.9500619670508048
Bridge_1-7,..\data\processed\wet\Bridge_1-7_v3.wav,0.950607146937556,0.3440627328739716,3.3432674547640966,0.4484455219783197,0.950607146937556,0.5734378881232861,0.6318372121697993,0.4484455219783197
Bridge_1-7,..\data\processed\wet\Bridge_1-7_v4.wav,0.2932107716980645,0.1971987272219495,3.526333052346673,0.75237452943768,0.2932107716980645,0.3286645453699159,0.6725184560770384,0.75237452943768
Bridge_1-8,..\data\processed\wet\Bridge_1-8_v0.wav,0.7915790437258485,0.4737708856767323,0.9104274637191068,0.4944203047025814,0.7915790437258485,0.7896181427945539,0.0912061030486903,0.4944203047025814
Bridge_1-8,..\data\processed\wet\Bridge_1-8_v1.wav,0.0575587600166442,0.3297173293942413,2.4868872561801965,0.8877041827582998,0.0575587600166442,0.5495288823237355,0.441530501373377,0.8877041827582998
Bridge_1-8,..\data\processed\wet\Bridge_1-8_v2.wav,0.3509150125520787,0.0702402098565635,1.1434625692377614,0.7615106317174722,0.3509150125520787,0.1170670164276058,0.1429916820528358,0.7615106317174722
Bridge_1-8,..\data\processed\wet\Bridge_1-8_v3.wav,0.6182180633162611,0.0606736056736741,0.8784806275174885,0.70096913145912,0.6182180633162611,0.1011226761227902,0.0841068061149974,0.70096913145912
Bridge_1-8,..\data\processed\wet\Bridge_1-8_v4.wav,0.0727630063641935,0.4931160355742137,3.6780900222042328,0.0813487806418997,0.0727630063641935,0.8218600592903562,0.7062422271564962,0.0813487806418997
Bridge_1-9,..\data\processed\wet\Bridge_1-9_v0.wav,0.0848377140851919,0.5919837471007052,2.1842185809025416,0.3706421470668909,0.0848377140851919,0.9866395785011756,0.3742707957561204,0.3706421470668909
Bridge_1-9,..\data\processed\wet\Bridge_1-9_v1.wav,0.8127995672575026,0.5683491464303152,4.937004787202919,0.7533781852589416,0.8127995672575026,0.9472485773838588,0.9860010638228708,0.7533781852589416
Bridge_1-9,..\data\processed\wet\Bridge_1-9_v2.wav,0.3762595855309157,0.0501004300192012,3.9971611216734657,0.558404249735805,0.3762595855309157,0.0835007166986687,0.7771469159274368,0.558404249735805
Bridge_1-9,..\data\processed\wet\Bridge_1-9_v3.wav,0.4242220092469763,0.5438126310568415,1.000388670377681,0.4926251042908591,0.4242220092469763,0.906354385094736,0.1111974823061513,0.4926251042908591
Bridge_1-9,..\data\processed\wet\Bridge_1-9_v4.wav,0.011353644767419,0.2811963851964758,0.7533647405682681,0.1188179162680719,0.011353644767419,0.4686606419941263,0.0563032756818373,0.1188179162680719
Bridge_2-0,..\data\processed\wet\Bridge_2-0_v0.wav,0.1175262467771048,0.3895261812696381,3.857201956694405,0.5833687650971596,0.1175262467771048,0.6492103021160636,0.7460448792654233,0.5833687650971596
Bridge_2-0,..\data\processed\wet\Bridge_2-0_v1.wav,0.962172548474542,0.2249223477142224,1.7857043882683734,0.8685991281894603,0.962172548474542,0.374870579523704,0.2857120862818607,0.8685991281894603
Bridge_2-0,..\data\processed\wet\Bridge_2-0_v2.wav,0.2235958385194526,0.5779335236643668,0.5546951361041735,0.969878826707639,0.2235958385194526,0.9632225394406112,0.0121544746898163,0.969878826707639
Bridge_2-0,..\data\processed\wet\Bridge_2-0_v3.wav,0.0431599119505761,0.5346858682188427,2.874654990888349,0.9929647961193004,0.0431599119505761,0.8911431136980712,0.5277011090862999,0.9929647961193004
Bridge_2-0,..\data\processed\wet\Bridge_2-0_v4.wav,0.0737965647353988,0.3323125706407924,4.861861410285945,0.5230978441701488,0.0737965647353988,0.5538542844013208,0.9693025356190988,0.5230978441701488
Bridge_2-10,..\data\processed\wet\Bridge_2-10_v0.wav,0.6981617140197451,0.3216578198064722,1.892874273288475,0.8137950197069487,0.6981617140197451,0.5360963663441204,0.3095276162863277,0.8137950197069487
Bridge_2-10,..\data\processed\wet\Bridge_2-10_v1.wav,0.6847311725538793,0.0975701636069347,4.599172330222292,0.822537242923169,0.6847311725538793,0.1626169393448913,0.9109271844938426,0.822537242923169
Bridge_2-10,..\data\processed\wet\Bridge_2-10_v2.wav,0.949799913291924,0.435431705033016,3.2603683817110545,0.4182430362906189,0.949799913291924,0.72571950838836,0.6134151959357899,0.4182430362906189
Bridge_2-10,..\data\processed\wet\Bridge_2-10_v3.wav,0.9327284833540131,0.519638333700245,0.7034840154778523,0.026366974497252,0.9327284833540131,0.8660638895004085,0.0452186701061894,0.026366974497252
Bridge_2-10,..\data\processed\wet\Bridge_2-10_v4.wav,0.3764633668780496,0.4863319984690997,4.94274258191725,0.1504168911035281,0.3764633668780496,0.8105533307818329,0.9872761293149446,0.1504168911035281
Bridge_2-11,..\data\processed\wet\Bridge_2-11_v0.wav,0.5941307153521351,0.2285345139786129,4.864614790165715,0.8421189231357087,0.5941307153521351,0.3808908566310215,0.9699143978146032,0.8421189231357087
Bridge_2-11,..\data\processed\wet\Bridge_2-11_v1.wav,0.8383287047111379,0.2812158958769821,2.3666877605194934,0.2734070719307062,0.8383287047111379,0.4686931597949703,0.4148195023376652,0.2734070719307062
Bridge_2-11,..\data\processed\wet\Bridge_2-11_v2.wav,0.0563754966509271,0.5188334257530319,4.158054541085349,0.9997176732861306,0.0563754966509271,0.8647223762550532,0.8129010091300776,0.9997176732861306
Bridge_2-11,..\data\processed\wet\Bridge_2-11_v3.wav,0.9966368370739054,0.3332590233615765,3.960443368312297,0.944765729882428,0.9966368370739054,0.5554317056026274,0.7689874151805105,0.944765729882428
Bridge_2-11,..\data\processed\wet\Bridge_2-11_v4.wav,0.8496473906774115,0.1484088610459185,2.527448608895421,0.1291594151514949,0.8496473906774115,0.2473481017431976,0.4505441353100935,0.1291594151514949
Bridge_2-12,..\data\processed\wet\Bridge_2-12_v0.wav,0.9540510272587224,0.363704780670528,1.5288926247655823,0.6717006844058567,0.9540510272587224,0.60617463445088,0.2286428055034627,0.6717006844058567
Bridge_2-12,..\data\processed\wet\Bridge_2-12_v1.wav,0.6181282404578958,0.2148976308197042,1.0110091648983306,0.6715731955927996,0.6181282404578958,0.3581627180328405,0.113557592199629,0.6715731955927996
Bridge_2-12,..\data\processed\wet\Bridge_2-12_v2.wav,0.5203077009037933,0.4633910350413835,2.84073575500397,0.8521815003185401,0.5203077009037933,0.7723183917356393,0.5201635011119934,0.8521815003185401
Bridge_2-12,..\data\processed\wet\Bridge_2-12_v3.wav,0.5519068387744855,0.3365627829212317,4.444941211962552,0.403482866212397,0.5519068387744855,0.5609379715353863,0.876653602658345,0.403482866212397
Bridge_2-12,..\data\processed\wet\Bridge_2-12_v4.wav,0.1340152284506407,0.0172696057880033,3.898117650531285,0.6203095513534647,0.1340152284506407,0.0287826763133389,0.755137255673619,0.6203095513534647
Bridge_2-17,..\data\processed\wet\Bridge_2-17_v0.wav,0.0200711977777263,0.1932474993499069,1.4515160314844509,0.3274973521779146,0.0200711977777263,0.3220791655831783,0.2114480069965446,0.3274973521779146
Bridge_2-17,..\data\processed\wet\Bridge_2-17_v1.wav,0.1197621318192512,0.5343163684439369,3.171166040993219,0.6791023191444896,0.1197621318192512,0.890527280739895,0.5935924535540487,0.6791023191444896
Bridge_2-17,..\data\processed\wet\Bridge_2-17_v2.wav,0.7891712386073383,0.2990653193574343,0.8911412963934067,0.5371065418185478,0.7891712386073383,0.4984421989290573,0.0869202880874237,0.5371065418185478
Bridge_2-17,..\data\processed\wet\Bridge_2-17_v3.wav,0.5868411180208791,0.447263684510598,2.442467958033557,0.1275803027955637,0.5868411180208791,0.74543947418433,0.4316595462296793,0.1275803027955637
Bridge_2-17,..\data\processed\wet\Bridge_2-17_v4.wav,0.2837759057987244,0.217849377839181,3.4066275859922053,0.5707783046689119,0.2837759057987244,0.3630822963986351,0.6459172413316012,0.5707783046689119
Bridge_2-18,..\data\processed\wet\Bridge_2-18_v0.wav,0.3560967258978462,0.5919091492757877,3.2259866871059923,0.2372267917359944,0.3560967258978462,0.9865152487929796,0.6057748193568872,0.2372267917359944
Bridge_2-18,..\data\processed\wet\Bridge_2-18_v1.wav,0.1017824726204037,0.0917154835105992,1.6068097777302863,0.1606813732595556,0.1017824726204037,0.152859139184332,0.2459577283845081,0.1606813732595556
Bridge_2-18,..\data\processed\wet\Bridge_2-18_v2.wav,0.1865670240513057,0.1710571012163082,1.2801811788263966,0.8967654246264252,0.1865670240513057,0.2850951686938471,0.1733735952947548,0.8967654246264252
Bridge_2-18,..\data\processed\wet\Bridge_2-18_v3.wav,0.0802337456616422,0.3147068337421528,2.346785721453477,0.9823786169086064,0.0802337456616422,0.5245113895702547,0.4103968269896615,0.9823786169086064
Bridge_2-18,..\data\processed\wet\Bridge_2-18_v4.wav,0.1120389021680523,0.2387133594274449,4.86261694973916,0.8655071258939803,0.1120389021680523,0.3978555990457416,0.969470433275369,0.8655071258939803
Bridge_2-19,..\data\processed\wet\Bridge_2-19_v0.wav,0.8170720709492799,0.1547416962269639,1.2689941432552962,0.668643219924431,0.8170720709492799,0.2579028270449398,0.1708875873900658,0.668643219924431
Bridge_2-19,..\data\processed\wet\Bridge_2-19_v1.wav,0.9293759891275858,0.3340577358083578,3.0722571026145493,0.2799790936602842,0.9293759891275858,0.5567628930139298,0.5716126894698998,0.2799790936602842
Bridge_2-19,..\data\processed\wet\Bridge_2-19_v2.wav,0.7694929331919369,0.112226249134514,1.9565565638190965,0.4254364386164168,0.7694929331919369,0.1870437485575233,0.3236792364042437,0.4254364386164168
Bridge_2-19,..\data\processed\wet\Bridge_2-19_v3.wav,0.507610378684455,0.1454458394490481,1.016765711326416,0.6106200424416326,0.507610378684455,0.2424097324150802,0.1148368247392035,0.6106200424416326
Bridge_2-19,..\data\processed\wet\Bridge_2-19_v4.wav,0.2886305532402557,0.3487429328535673,1.1946322187339105,0.4811401018548175,0.2886305532402557,0.5812382214226123,0.1543627152742023,0.4811401018548175
Bridge_2-2,..\data\processed\wet\Bridge_2-2_v0.wav,0.5325894325515859,0.0310941220934561,2.0147192518726427,0.1344146769389742,0.5325894325515859,0.0518235368224269,0.3366042781939206,0.1344146769389742
Bridge_2-2,..\data\processed\wet\Bridge_2-2_v1.wav,0.0633749704727677,0.5939761394339671,1.9505923023862533,0.8098744458546349,0.0633749704727677,0.9899602323899452,0.3223538449747229,0.8098744458546349
Bridge_2-2,..\data\processed\wet\Bridge_2-2_v2.wav,0.2546406547637638,0.4089016333343575,3.9210253695035897,0.5956387406078443,0.2546406547637638,0.6815027222239293,0.7602278598896866,0.5956387406078443
Bridge_2-2,..\data\processed\wet\Bridge_2-2_v3.wav,0.4715761885501583,0.2471045484883611,2.069907199443479,0.9295291442478258,0.4715761885501583,0.4118409141472685,0.3488682665429953,0.9295291442478258
Bridge_2-2,..\data\processed\wet\Bridge_2-2_v4.wav,0.8306194077877291,0.5790161463999075,1.0593375056849512,0.7308674752036443,0.8306194077877291,0.9650269106665126,0.1242972234855447,0.7308674752036443
Bridge_2-20,..\data\processed\wet\Bridge_2-20_v0.wav,0.9383404568210378,0.108739839699396,0.7992332031504987,0.741120649290059,0.9383404568210378,0.1812330661656601,0.0664962673667775,0.741120649290059
Bridge_2-20,..\data\processed\wet\Bridge_2-20_v1.wav,0.5744731131799119,0.5050972660549632,1.1289756948183027,0.7952673118598902,0.5744731131799119,0.8418287767582721,0.1397723766262895,0.7952673118598902
Bridge_2-20,..\data\processed\wet\Bridge_2-20_v2.wav,0.2016273200477445,0.0981935657194227,1.239196090689468,0.8145747202313821,0.2016273200477445,0.1636559428657045,0.1642657979309929,0.8145747202313821
Bridge_2-20,..\data\processed\wet\Bridge_2-20_v3.wav,0.6651972206962001,0.3138392548614716,2.114737178555761,0.8772005408131083,0.6651972206962001,0.5230654247691193,0.3588304841235025,0.8772005408131083
Bridge_2-20,..\data\processed\wet\Bridge_2-20_v4.wav,0.3924451074226354,0.4899596636829462,2.476107088565983,0.3769444294249076,0.3924451074226354,0.8165994394715771,0.4391349085702184,0.3769444294249076
Bridge_2-21,..\data\processed\wet\Bridge_2-21_v0.wav,0.4626797856696064,0.1808267244984852,3.86424221079313,0.5027203900924792,0.4626797856696064,0.3013778741641421,0.7476093801762511,0.5027203900924792
Bridge_2-21,..\data\processed\wet\Bridge_2-21_v1.wav,0.2322126951468173,0.539744743964741,2.2275104961794514,0.5435528611139886,0.2322126951468173,0.8995745732745685,0.3838912213732114,0.5435528611139886
